Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,13420,1,JETAIRWAYS,JETAIRWAYS-BZ,BZ,0.05,
NSE,4491,1,JCHAC,JCHAC-EQ,EQ,0.05,
NSE,11655,1,JBMA,JBMA-EQ,EQ,0.05,
NSE,5425,1,JBFIND,JBFIND-BE,BE,0.05,
NSE,1726,1,JBCHEPHARM,JBCHEPHARM-EQ,EQ,0.05,
NSE,1720,1,JAYSREETEA,JAYSREETEA-EQ,EQ,0.05,
NSE,2331,1,JAYNECOIND,JAYNECOIND-EQ,EQ,0.05,
NSE,1708,1,JAYBARMARU,JAYBARMARU-EQ,EQ,0.05,
NSE,4041,1,JAYAGROGN,JAYAGROGN-EQ,EQ,0.05,
NSE,13982,1,JASH,JASH-EQ,EQ,0.05,
NSE,20778,1,JAMNAAUTO,JAMNAAUTO-EQ,EQ,0.05,
NSE,20929,3000,JALAN,JALAN-SM,SM,0.05,
NSE,3949,800,JAKHARIA,JAKHARIA-SM,SM,0.05,
NSE,5516,1,JAIPURKURT,JAIPURKURT-EQ,EQ,0.05,
NSE,6012,2000,JAINAM,JAINAM-SM,SM,0.05,
NSE,5143,1,JAICORPLTD,JAICORPLTD-EQ,EQ,0.05,
NSE,11256,1,JAIBALAJI,JAIBALAJI-EQ,EQ,0.05,
NSE,4410,1,JAGSNPHARM,JAGSNPHARM-EQ,EQ,0.05,
NSE,13211,1,JAGRAN,JAGRAN-EQ,EQ,0.05,
NSE,5633,1,J&KBANK,J&KBANK-EQ,EQ,0.05,
NSE,14174,1,IZMO,IZMO-EQ,EQ,0.05,
NSE,3776,1,IWEL,IWEL-EQ,EQ,0.05,
NSE,24217,1,IVZINNIFTY,IVZINNIFTY-EQ,EQ,0.01,
NSE,18292,1,IVZINGOLD,IVZINGOLD-EQ,EQ,0.05,
NSE,1681,1,IVP,IVP-EQ,EQ,0.05,
NSE,6711,1,IVC,IVC-EQ,EQ,0.05,
NSE,1675,1,ITI,ITI-EQ,EQ,0.05,
NSE,5622,1,ITDCEM,ITDCEM-EQ,EQ,0.05,
NSE,19299,1,ITDC,ITDC-EQ,EQ,0.05,
NSE,1660,1,ITC,ITC-EQ,EQ,0.05,
NSE,19084,1,ITBEES,ITBEES-EQ,EQ,0.01,
NSE,14932,1,ISMTLTD,ISMTLTD-EQ,EQ,0.05,
NSE,3329,1,ISGEC,ISGEC-EQ,EQ,0.05,
NSE,18479,1,ISFT,ISFT-EQ,EQ,0.05,
NSE,2489,1,ISEC,ISEC-EQ,EQ,0.05,
NSE,2275,1,IRISDOREME,IRISDOREME-EQ,EQ,0.05,
NSE,6489,1,IRIS,IRIS-EQ,EQ,0.05,
NSE,15168,1,IRFC,IRFC-NO,NO,0.01,
NSE,15134,1,IRFC,IRFC-NN,NN,0.01,
NSE,15112,1,IRFC,IRFC-NM,NM,0.01,
NSE,15110,1,IRFC,IRFC-NL,NL,0.01,
NSE,11757,1,IRFC,IRFC-NK,NK,0.01,
NSE,11754,1,IRFC,IRFC-NJ,NJ,0.01,
NSE,11751,1,IRFC,IRFC-NI,NI,0.01,
NSE,11748,1,IRFC,IRFC-NH,NH,0.01,
NSE,11730,1,IRFC,IRFC-NG,NG,0.01,
NSE,11722,1,IRFC,IRFC-NF,NF,0.01,
NSE,1999,1,IRFC,IRFC-NE,NE,0.01,
NSE,1993,1,IRFC,IRFC-ND,ND,0.01,
NSE,1991,1,IRFC,IRFC-NC,NC,0.01,
NSE,1987,1,IRFC,IRFC-NB,NB,0.01,
NSE,603,1,IRFC,IRFC-NA,NA,0.01,
NSE,597,1,IRFC,IRFC-N9,N9,0.01,
NSE,591,1,IRFC,IRFC-N8,N8,0.01,
NSE,586,1,IRFC,IRFC-N7,N7,0.01,
NSE,29607,1,IRFC,IRFC-N6,N6,0.01,
NSE,29605,1,IRFC,IRFC-N5,N5,0.01,
NSE,29323,1,IRFC,IRFC-N4,N4,0.01,
NSE,29321,1,IRFC,IRFC-N3,N3,0.01,
NSE,31128,1,IRFC,IRFC-N2,N2,0.01,
NSE,2029,1,IRFC,IRFC-EQ,EQ,0.05,
NSE,20030,1,IREDA,IREDA-N7,N7,0.01,
NSE,1393,1,IREDA,IREDA-N6,N6,0.01,
NSE,1391,1,IREDA,IREDA-N5,N5,0.01,
NSE,1387,1,IREDA,IREDA-N4,N4,0.01,
NSE,1383,1,IREDA,IREDA-N3,N3,0.01,
NSE,1380,1,IREDA,IREDA-N2,N2,0.01,
NSE,1374,1,IREDA,IREDA-N1,N1,0.01,
NSE,13611,1,IRCTC,IRCTC-EQ,EQ,0.05,
NSE,4986,1,IRCON,IRCON-EQ,EQ,0.05,
NSE,20817,1,IRBINVIT,IRBINVIT-IV,IV,0.01,
NSE,15313,1,IRB,IRB-EQ,EQ,0.05,
NSE,4101,1,IPRU8607,IPRU8607-MF,MF,0.01,
NSE,4100,1,IPRU8606,IPRU8606-MF,MF,0.01,
NSE,4097,1,IPRU2407,IPRU2407-MF,MF,0.01,
NSE,4096,1,IPRU2406,IPRU2406-MF,MF,0.01,
NSE,4934,1,IPL,IPL-EQ,EQ,0.05,
NSE,1633,1,IPCALAB,IPCALAB-EQ,EQ,0.05,
NSE,1630,1,IONEXCHANG,IONEXCHANG-EQ,EQ,0.05,
NSE,20413,1,IOLCP,IOLCP-EQ,EQ,0.05,
NSE,1624,1,IOC,IOC-EQ,EQ,0.05,
NSE,9348,1,IOB,IOB-EQ,EQ,0.05,
NSE,24870,1,INVENTURE,INVENTURE-EQ,EQ,0.05,
NSE,5606,1,INTLCONV,INTLCONV-EQ,EQ,0.05,
NSE,20071,1,INTENTECH,INTENTECH-EQ,EQ,0.05,
NSE,5926,1,INTELLECT,INTELLECT-EQ,EQ,0.05,
NSE,13734,1,INSPIRISYS,INSPIRISYS-BE,BE,0.05,
NSE,14657,1,INSECTICID,INSECTICID-EQ,EQ,0.05,
NSE,7852,1,INOXWIND,INOXWIND-EQ,EQ,0.05,
NSE,13221,1,INOXLEISUR,INOXLEISUR-EQ,EQ,0.05,
NSE,666,1000,INNOVANA,INNOVANA-SM,SM,0.05,
NSE,1597,1,INGERRAND,INGERRAND-EQ,EQ,0.05,
NSE,1594,1,INFY,INFY-EQ,EQ,0.05,
NSE,20072,1,INFRABEES,INFRABEES-EQ,EQ,0.01,
NSE,13694,1,INFOMEDIA,INFOMEDIA-BE,BE,0.05,
NSE,11027,1,INFOBEAN,INFOBEAN-EQ,EQ,0.05,
NSE,16249,1,INFIBEAM,INFIBEAM-EQ,EQ,0.05,
NSE,19,1,INEOSSTYRO,INEOSSTYRO-EQ,EQ,0.05,
NSE,29135,1,INDUSTOWER,INDUSTOWER-EQ,EQ,0.05,
NSE,5258,1,INDUSINDBK,INDUSINDBK-EQ,EQ,0.05,
NSE,21957,1,INDTERRAIN,INDTERRAIN-EQ,EQ,0.05,
NSE,11602,1,INDSWFTLTD,INDSWFTLTD-EQ,EQ,0.05,
NSE,4870,1,INDSWFTLAB,INDSWFTLAB-EQ,EQ,0.05,
NSE,4751,1,INDRAMEDCO,INDRAMEDCO-EQ,EQ,0.05,
NSE,14956,1,INDOWIND,INDOWIND-BE,BE,0.05,
NSE,25608,1,INDOTHAI,INDOTHAI-EQ,EQ,0.05,
NSE,13275,1,INDOTECH,INDOTECH-EQ,EQ,0.05,
NSE,3088,1,INDOSTAR,INDOSTAR-EQ,EQ,0.05,
NSE,10993,1,INDORAMA,INDORAMA-EQ,EQ,0.05,
NSE,11677,1,INDOCO,INDOCO-EQ,EQ,0.05,
NSE,8614,1,INDOBORAX,INDOBORAX-EQ,EQ,0.05,
NSE,9116,1,INDOAMIN,INDOAMIN-EQ,EQ,0.05,
NSE,4747,1,INDNIPPON,INDNIPPON-EQ,EQ,0.05,
NSE,7683,1,INDLMETER,INDLMETER-BE,BE,0.05,
NSE,2892,200000,INDINFR,INDINFR-IV,IV,0.01,
NSE,2902,200000,INDINFR,INDINFR-BL,BL,0.01,
NSE,3476,1,INDIGRID,INDIGRID-NL,NL,0.01,
NSE,3470,1,INDIGRID,INDIGRID-NK,NK,0.01,
NSE,3464,1,INDIGRID,INDIGRID-NJ,NJ,0.01,
NSE,3457,1,INDIGRID,INDIGRID-NI,NI,0.01,
NSE,3451,1,INDIGRID,INDIGRID-NH,NH,0.01,
NSE,3442,1,INDIGRID,INDIGRID-NG,NG,0.01,
NSE,3433,1,INDIGRID,INDIGRID-NF,NF,0.01,
NSE,3428,1,INDIGRID,INDIGRID-NE,NE,0.01,
NSE,3425,1,INDIGRID,INDIGRID-ND,ND,0.01,
NSE,3422,1,INDIGRID,INDIGRID-NC,NC,0.01,
NSE,3420,1,INDIGRID,INDIGRID-NB,NB,0.01,
NSE,3418,1,INDIGRID,INDIGRID-NA,NA,0.01,
NSE,20988,1,INDIGRID,INDIGRID-IV,IV,0.01,
NSE,2048,1,INDIGOPNTS,INDIGOPNTS-EQ,EQ,0.05,
NSE,11195,1,INDIGO,INDIGO-EQ,EQ,0.05,
NSE,1530,1,INDIANHUME,INDIANHUME-EQ,EQ,0.05,
NSE,4422,1,INDIANCARD,INDIANCARD-EQ,EQ,0.05,
NSE,14309,1,INDIANB,INDIANB-EQ,EQ,0.05,
NSE,10726,1,INDIAMART,INDIAMART-EQ,EQ,0.05,
NSE,1521,1,INDIAGLYCO,INDIAGLYCO-EQ,EQ,0.05,
NSE,1515,1,INDIACEM,INDIACEM-EQ,EQ,0.05,
NSE,1512,1,INDHOTEL,INDHOTEL-EQ,EQ,0.05,
NSE,16933,1,INDBANK,INDBANK-EQ,EQ,0.05,
NSE,17507,1,INCREDIBLE,INCREDIBLE-EQ,EQ,0.05,
NSE,8223,1,INCRED,INCRED-N3,N3,0.01,
NSE,8221,1,INCRED,INCRED-N2,N2,0.01,
NSE,8216,1,INCRED,INCRED-N1,N1,0.01,
NSE,11684,1,IMPEXFERRO,IMPEXFERRO-BE,BE,0.05,
NSE,12009,1,IMPAL,IMPAL-EQ,EQ,0.05,
NSE,19235,1,IMFA,IMFA-EQ,EQ,0.05,
NSE,7672,1,IMAGICAA,IMAGICAA-EQ,EQ,0.05,
NSE,9381,1,IL&FSTRANS,IL&FSTRANS-BZ,BZ,0.05,
NSE,9380,1,IL&FSENGG,IL&FSENGG-BZ,BZ,0.05,
NSE,19525,1,IITL,IITL-EQ,EQ,0.05,
NSE,7674,1,IIHFL,IIHFL-NE,NE,0.01,
NSE,7671,1,IIHFL,IIHFL-ND,ND,0.01,
NSE,7668,1,IIHFL,IIHFL-NC,NC,0.01,
NSE,7666,1,IIHFL,IIHFL-NB,NB,0.01,
NSE,7662,1,IIHFL,IIHFL-NA,NA,0.01,
NSE,7648,1,IIHFL,IIHFL-N9,N9,0.01,
NSE,7645,1,IIHFL,IIHFL-N8,N8,0.01,
NSE,7640,1,IIHFL,IIHFL-N7,N7,0.01,
NSE,5217,1,IIHFL,IIHFL-N6,N6,0.01,
NSE,5214,1,IIHFL,IIHFL-N5,N5,0.01,
NSE,5212,1,IIHFL,IIHFL-N4,N4,0.01,
NSE,13061,1,IIFLWAM,IIFLWAM-EQ,EQ,0.05,
NSE,13072,1,IIFLSEC,IIFLSEC-EQ,EQ,0.05,
NSE,6207,1,IIFL,IIFL-NN,NN,0.01,
NSE,6200,1,IIFL,IIFL-NM,NM,0.01,
NSE,6197,1,IIFL,IIFL-NL,NL,0.01,
NSE,6195,1,IIFL,IIFL-NK,NK,0.01,
NSE,6189,1,IIFL,IIFL-NJ,NJ,0.01,
NSE,6178,1,IIFL,IIFL-NI,NI,0.01,
NSE,6176,1,IIFL,IIFL-NH,NH,0.01,
NSE,2883,1,IIFL,IIFL-NG,NG,0.01,
NSE,2877,1,IIFL,IIFL-NF,NF,0.01,
NSE,2871,1,IIFL,IIFL-NE,NE,0.01,
NSE,19069,1,IIFL,IIFL-ND,ND,0.01,
NSE,19067,1,IIFL,IIFL-NC,NC,0.01,
NSE,19059,1,IIFL,IIFL-NB,NB,0.01,
NSE,19071,1,IIFL,IIFL-NA,NA,0.01,
NSE,19057,1,IIFL,IIFL-N9,N9,0.01,
NSE,19047,1,IIFL,IIFL-N7,N7,0.01,
NSE,19045,1,IIFL,IIFL-N6,N6,0.01,
NSE,19043,1,IIFL,IIFL-N5,N5,0.01,
NSE,18988,1,IIFL,IIFL-N4,N4,0.01,
NSE,11809,1,IIFL,IIFL-EQ,EQ,0.05,
NSE,20058,1,IIFCL,IIFCL-N4,N4,0.01,
NSE,20056,1,IIFCL,IIFCL-N3,N3,0.01,
NSE,20054,1,IIFCL,IIFCL-N2,N2,0.01,
NSE,20052,1,IIFCL,IIFCL-N1,N1,0.01,
NSE,14086,1,IGPL,IGPL-EQ,EQ,0.05,
NSE,11262,1,IGL,IGL-EQ,EQ,0.05,
NSE,634,1,IGARASHI,IGARASHI-EQ,EQ,0.05,
NSE,436,1,IFGLEXPOR,IFGLEXPOR-EQ,EQ,0.05,
NSE,18177,1,IFD3GPD,IFD3GPD-MF,MF,0.01,
NSE,18176,1,IFD3DPD,IFD3DPD-MF,MF,0.01,
NSE,6652,1,IFCI,IFCI-NM,NM,0.01,
NSE,6646,1,IFCI,IFCI-NL,NL,0.01,
NSE,5761,1,IFCI,IFCI-NI,NI,0.01,
NSE,5759,1,IFCI,IFCI-NH,NH,0.01,
NSE,1491,1,IFCI,IFCI-EQ,EQ,0.05,
NSE,1485,1,IFBIND,IFBIND-EQ,EQ,0.05,
NSE,1482,1,IFBAGRO,IFBAGRO-EQ,EQ,0.05,
NSE,18175,1,IF3GPD,IF3GPD-MF,MF,0.01,
NSE,18174,1,IF3DPD,IF3DPD-MF,MF,0.01,
NSE,17551,1,IF2GPD,IF2GPD-MF,MF,0.01,
NSE,17500,1,IF2GP,IF2GP-MF,MF,0.01,
NSE,17550,1,IF2DPD,IF2DPD-MF,MF,0.01,
NSE,17499,1,IF2DP,IF2DP-MF,MF,0.01,
NSE,220,1,IEX,IEX-EQ,EQ,0.05,
NSE,18783,1,IDFNIFTYET,IDFNIFTYET-EQ,EQ,0.01,
NSE,11184,1,IDFCFIRSTB,IDFCFIRSTB-EQ,EQ,0.05,
NSE,11957,1,IDFC,IDFC-EQ,EQ,0.05,
NSE,14366,1,IDEA,IDEA-EQ,EQ,0.05,
NSE,25640,1,IDBIGOLD,IDBIGOLD-EQ,EQ,0.05,
NSE,1476,1,IDBI,IDBI-EQ,EQ,0.05,
NSE,14523,1,ICRA,ICRA-EQ,EQ,0.05,
NSE,11987,1,ICIL,ICIL-EQ,EQ,0.05,
NSE,22365,1,ICICITECH,ICICITECH-EQ,EQ,0.01,
NSE,7942,1,ICICISILVE,ICICISILVE-EQ,EQ,0.01,
NSE,4378,1,ICICISENSX,ICICISENSX-EQ,EQ,0.01,
NSE,18652,1,ICICIPRULI,ICICIPRULI-EQ,EQ,0.05,
NSE,3626,1,ICICIPHARM,ICICIPHARM-EQ,EQ,0.01,
NSE,4529,1,ICICINXT50,ICICINXT50-EQ,EQ,0.01,
NSE,17475,1,ICICINV20,ICICINV20-EQ,EQ,0.01,
NSE,29553,1,ICICINIFTY,ICICINIFTY-EQ,EQ,0.01,
NSE,30392,1,ICICINF100,ICICINF100-EQ,EQ,0.01,
NSE,10585,1,ICICIMOM30,ICICIMOM30-EQ,EQ,0.01,
NSE,17702,1,ICICIMCAP,ICICIMCAP-EQ,EQ,0.01,
NSE,17152,1,ICICIM150,ICICIM150-EQ,EQ,0.01,
NSE,21254,1,ICICILOVOL,ICICILOVOL-EQ,EQ,0.01,
NSE,4838,1,ICICILIQ,ICICILIQ-EQ,EQ,0.01,
NSE,19679,1,ICICIGOLD,ICICIGOLD-EQ,EQ,0.01,
NSE,21770,1,ICICIGI,ICICIGI-EQ,EQ,0.05,
NSE,5306,1,ICICIFMCG,ICICIFMCG-EQ,EQ,0.01,
NSE,6446,1,ICICICONSU,ICICICONSU-EQ,EQ,0.01,
NSE,11386,1,ICICIBANKP,ICICIBANKP-EQ,EQ,0.01,
NSE,11037,1,ICICIBANKN,ICICIBANKN-EQ,EQ,0.01,
NSE,4963,1,ICICIBANK,ICICIBANK-EQ,EQ,0.05,
NSE,522,1,ICICIB22,ICICIB22-EQ,EQ,0.01,
NSE,7844,1,ICICIAUTO,ICICIAUTO-EQ,EQ,0.01,
NSE,22344,1,ICICIALPLV,ICICIALPLV-EQ,EQ,0.01,
NSE,8342,1,ICICI5GSEC,ICICI5GSEC-EQ,EQ,0.01,
NSE,3001,1,ICICI500,ICICI500-EQ,EQ,0.01,
NSE,7421,1,ICICI1299,ICICI1299-NC,NC,0.01,
NSE,5946,1,ICICI1298,ICICI1298-NB,NB,0.01,
NSE,10596,1,ICICI1201,ICICI1201-NB,NB,0.01,
NSE,10542,1,ICICI1101,ICICI1101-NC,NC,0.01,
NSE,5814,1,ICICI1098,ICICI1098-NB,NB,0.01,
NSE,10502,1,ICICI0901,ICICI0901-NB,NB,0.01,
NSE,6551,1,ICICI0699,ICICI0699-NA,NA,0.01,
NSE,10716,1,ICICI0402,ICICI0402-NC,NC,0.01,
NSE,10695,1,ICICI0302,ICICI0302-NC,NC,0.01,
NSE,10656,1,ICICI0202,ICICI0202-NC,NC,0.01,
NSE,6050,1,ICICI0199,ICICI0199-NB,NB,0.01,
NSE,10611,1,ICICI0102,ICICI0102-NB,NB,0.01,
NSE,10201,1,ICICI,ICICI-M1,M1,0.01,
NSE,489,1,ICEMAKE,ICEMAKE-EQ,EQ,0.05,
NSE,9610,1,ICDSLTD,ICDSLTD-BE,BE,0.05,
NSE,9277,1,IBULHSGFIN,IBULHSGFIN-YT,YT,0.01,
NSE,9273,1,IBULHSGFIN,IBULHSGFIN-YS,YS,0.01,
NSE,9262,1,IBULHSGFIN,IBULHSGFIN-YR,YR,0.01,
NSE,9255,1,IBULHSGFIN,IBULHSGFIN-YQ,YQ,0.01,
NSE,9221,1,IBULHSGFIN,IBULHSGFIN-YP,YP,0.01,
NSE,9218,1,IBULHSGFIN,IBULHSGFIN-YO,YO,0.01,
NSE,9211,1,IBULHSGFIN,IBULHSGFIN-YN,YN,0.01,
NSE,9209,1,IBULHSGFIN,IBULHSGFIN-YM,YM,0.01,
NSE,9195,1,IBULHSGFIN,IBULHSGFIN-YL,YL,0.01,
NSE,9191,1,IBULHSGFIN,IBULHSGFIN-YK,YK,0.01,
NSE,9184,1,IBULHSGFIN,IBULHSGFIN-YJ,YJ,0.01,
NSE,9163,1,IBULHSGFIN,IBULHSGFIN-YI,YI,0.01,
NSE,9153,1,IBULHSGFIN,IBULHSGFIN-YH,YH,0.01,
NSE,9150,1,IBULHSGFIN,IBULHSGFIN-YG,YG,0.01,
NSE,9123,1,IBULHSGFIN,IBULHSGFIN-YD,YD,0.01,
NSE,7777,1,IBULHSGFIN,IBULHSGFIN-YC,YC,0.01,
NSE,7772,1,IBULHSGFIN,IBULHSGFIN-YB,YB,0.01,
NSE,7769,1,IBULHSGFIN,IBULHSGFIN-YA,YA,0.01,
NSE,7765,1,IBULHSGFIN,IBULHSGFIN-Y9,Y9,0.01,
NSE,7763,1,IBULHSGFIN,IBULHSGFIN-Y8,Y8,0.01,
NSE,7761,1,IBULHSGFIN,IBULHSGFIN-Y7,Y7,0.01,
NSE,7757,1,IBULHSGFIN,IBULHSGFIN-Y6,Y6,0.01,
NSE,7755,1,IBULHSGFIN,IBULHSGFIN-Y5,Y5,0.01,
NSE,7752,1,IBULHSGFIN,IBULHSGFIN-Y4,Y4,0.01,
NSE,7749,1,IBULHSGFIN,IBULHSGFIN-Y3,Y3,0.01,
NSE,7744,1,IBULHSGFIN,IBULHSGFIN-Y2,Y2,0.01,
NSE,7740,1,IBULHSGFIN,IBULHSGFIN-Y1,Y1,0.01,
NSE,7734,1,IBULHSGFIN,IBULHSGFIN-NZ,NZ,0.01,
NSE,7731,1,IBULHSGFIN,IBULHSGFIN-NY,NY,0.01,
NSE,7729,1,IBULHSGFIN,IBULHSGFIN-NX,NX,0.01,
NSE,5863,1,IBULHSGFIN,IBULHSGFIN-NW,NW,0.01,
NSE,5861,1,IBULHSGFIN,IBULHSGFIN-NV,NV,0.01,
NSE,5859,1,IBULHSGFIN,IBULHSGFIN-NU,NU,0.01,
NSE,5857,1,IBULHSGFIN,IBULHSGFIN-NT,NT,0.01,
NSE,5855,1,IBULHSGFIN,IBULHSGFIN-NS,NS,0.01,
NSE,5850,1,IBULHSGFIN,IBULHSGFIN-NR,NR,0.01,
NSE,5846,1,IBULHSGFIN,IBULHSGFIN-NQ,NQ,0.01,
NSE,5844,1,IBULHSGFIN,IBULHSGFIN-NP,NP,0.01,
NSE,5842,1,IBULHSGFIN,IBULHSGFIN-NO,NO,0.01,
NSE,5829,1,IBULHSGFIN,IBULHSGFIN-NN,NN,0.01,
NSE,5827,1,IBULHSGFIN,IBULHSGFIN-NM,NM,0.01,
NSE,5825,1,IBULHSGFIN,IBULHSGFIN-NL,NL,0.01,
NSE,5823,1,IBULHSGFIN,IBULHSGFIN-NK,NK,0.01,
NSE,5821,1,IBULHSGFIN,IBULHSGFIN-NJ,NJ,0.01,
NSE,5819,1,IBULHSGFIN,IBULHSGFIN-NI,NI,0.01,
NSE,5817,1,IBULHSGFIN,IBULHSGFIN-NH,NH,0.01,
NSE,5815,1,IBULHSGFIN,IBULHSGFIN-NG,NG,0.01,
NSE,18638,1,IBULHSGFIN,IBULHSGFIN-NF,NF,0.01,
NSE,18636,1,IBULHSGFIN,IBULHSGFIN-NE,NE,0.01,
NSE,18634,1,IBULHSGFIN,IBULHSGFIN-ND,ND,0.01,
NSE,18632,1,IBULHSGFIN,IBULHSGFIN-NC,NC,0.01,
NSE,18630,1,IBULHSGFIN,IBULHSGFIN-NB,NB,0.01,
NSE,18628,1,IBULHSGFIN,IBULHSGFIN-NA,NA,0.01,
NSE,18626,1,IBULHSGFIN,IBULHSGFIN-N9,N9,0.01,
NSE,18624,1,IBULHSGFIN,IBULHSGFIN-N8,N8,0.01,
NSE,30125,1,IBULHSGFIN,IBULHSGFIN-EQ,EQ,0.05,
NSE,4942,1,IBUCCREDIT,IBUCCREDIT-ND,ND,0.01,
NSE,4936,1,IBUCCREDIT,IBUCCREDIT-NC,NC,0.01,
NSE,4930,1,IBUCCREDIT,IBUCCREDIT-NB,NB,0.01,
NSE,4926,1,IBUCCREDIT,IBUCCREDIT-NA,NA,0.01,
NSE,4914,1,IBUCCREDIT,IBUCCREDIT-N9,N9,0.01,
NSE,4912,1,IBUCCREDIT,IBUCCREDIT-N8,N8,0.01,
NSE,4909,1,IBUCCREDIT,IBUCCREDIT-N7,N7,0.01,
NSE,14450,1,IBREALEST,IBREALEST-EQ,EQ,0.05,
NSE,9937,1,IBMFNIFTY,IBMFNIFTY-EQ,EQ,0.01,
NSE,2562,1,HUHTAMAKI,HUHTAMAKI-EQ,EQ,0.05,
NSE,19970,1,HUDCO,HUDCO-NE,NE,0.01,
NSE,19968,1,HUDCO,HUDCO-ND,ND,0.01,
NSE,19966,1,HUDCO,HUDCO-NC,NC,0.01,
NSE,19964,1,HUDCO,HUDCO-NB,NB,0.01,
NSE,19962,1,HUDCO,HUDCO-NA,NA,0.01,
NSE,19930,1,HUDCO,HUDCO-N9,N9,0.01,
NSE,19928,1,HUDCO,HUDCO-N8,N8,0.01,
NSE,29650,1,HUDCO,HUDCO-N7,N7,0.01,
NSE,29648,1,HUDCO,HUDCO-N6,N6,0.01,
NSE,29312,1,HUDCO,HUDCO-N5,N5,0.01,
NSE,29310,1,HUDCO,HUDCO-N4,N4,0.01,
NSE,31240,1,HUDCO,HUDCO-N2,N2,0.01,
NSE,20825,1,HUDCO,HUDCO-EQ,EQ,0.05,
NSE,14203,1,HUBTOWN,HUBTOWN-EQ,EQ,0.05,
NSE,11979,1,HTMEDIA,HTMEDIA-EQ,EQ,0.05,
NSE,14334,1,HSCL,HSCL-EQ,EQ,0.05,
NSE,18679,1,HPL,HPL-EQ,EQ,0.05,
NSE,17147,3000,HPIL,HPIL-SM,SM,0.05,
NSE,7376,1,HPAL,HPAL-EQ,EQ,0.05,
NSE,13592,1,HOVS,HOVS-EQ,EQ,0.05,
NSE,3138,1,HONDAPOWER,HONDAPOWER-EQ,EQ,0.05,
NSE,3417,1,HONAUT,HONAUT-EQ,EQ,0.05,
NSE,2056,1,HOMEFIRST,HOMEFIRST-EQ,EQ,0.05,
NSE,18284,1,HNGSNGBEES,HNGSNGBEES-EQ,EQ,0.01,
NSE,12173,1,HNDFDS,HNDFDS-EQ,EQ,0.05,
NSE,19211,1,HMVL,HMVL-EQ,EQ,0.05,
NSE,19698,1,HMT,HMT-BZ,BZ,0.05,
NSE,1448,1,HLVLTD,HLVLTD-EQ,EQ,0.05,
NSE,2289,1,HLEGLAS,HLEGLAS-EQ,EQ,0.05,
NSE,4433,1,HITECHGEAR,HITECHGEAR-EQ,EQ,0.05,
NSE,15161,1,HITECHCORP,HITECHCORP-EQ,EQ,0.05,
NSE,2868,1,HITECH,HITECH-EQ,EQ,0.05,
NSE,19322,1,HISARMETAL,HISARMETAL-EQ,EQ,0.05,
NSE,13890,1,HIRECT,HIRECT-EQ,EQ,0.05,
NSE,1424,1,HINDZINC,HINDZINC-EQ,EQ,0.05,
NSE,15883,1,HINDWAREAP,HINDWAREAP-EQ,EQ,0.05,
NSE,1394,1,HINDUNILVR,HINDUNILVR-EQ,EQ,0.05,
NSE,1406,1,HINDPETRO,HINDPETRO-EQ,EQ,0.05,
NSE,1403,1,HINDOILEXP,HINDOILEXP-EQ,EQ,0.05,
NSE,21679,1,HINDMOTORS,HINDMOTORS-BE,BE,0.05,
NSE,17939,1,HINDCOPPER,HINDCOPPER-EQ,EQ,0.05,
NSE,4920,1,HINDCON,HINDCON-EQ,EQ,0.05,
NSE,1372,1,HINDCOMPOS,HINDCOMPOS-EQ,EQ,0.05,
NSE,1363,1,HINDALCO,HINDALCO-EQ,EQ,0.05,
NSE,1360,1,HIMATSEIDE,HIMATSEIDE-EQ,EQ,0.05,
NSE,14627,1,HILTON,HILTON-EQ,EQ,0.05,
NSE,1455,1,HIL,HIL-EQ,EQ,0.05,
NSE,9668,1,HIKAL,HIKAL-EQ,EQ,0.05,
NSE,14712,1,HGS,HGS-EQ,EQ,0.05,
NSE,1672,1,HGINFRA,HGINFRA-EQ,EQ,0.05,
NSE,21951,1,HFCL,HFCL-EQ,EQ,0.05,
NSE,27008,1,HEXATRADEX,HEXATRADEX-EQ,EQ,0.05,
NSE,7048,1,HESTERBIO,HESTERBIO-EQ,EQ,0.05,
NSE,1348,1,HEROMOTOCO,HEROMOTOCO-EQ,EQ,0.05,
NSE,4598,1,HERITGFOOD,HERITGFOOD-EQ,EQ,0.05,
NSE,15288,1,HERCULES,HERCULES-EQ,EQ,0.05,
NSE,2614,1,HERANBA,HERANBA-EQ,EQ,0.05,
NSE,701,1,HEMIPROP,HEMIPROP-EQ,EQ,0.05,
NSE,2316,1,HEIDELBERG,HEIDELBERG-EQ,EQ,0.05,
NSE,1336,1,HEG,HEG-EQ,EQ,0.05,
NSE,7429,1,HECPROJECT,HECPROJECT-BE,BE,0.05,
NSE,6297,1,HEALTHY,HEALTHY-EQ,EQ,0.01,
NSE,19205,1,HEADSUP,HEADSUP-EQ,EQ,0.05,
NSE,17920,1,HDIL,HDIL-BZ,BZ,0.05,
NSE,11593,1,HDFCSENETF,HDFCSENETF-EQ,EQ,0.01,
NSE,11591,1,HDFCNIFETF,HDFCNIFETF-EQ,EQ,0.01,
NSE,10633,1,HDFCNIF100,HDFCNIF100-EQ,EQ,0.01,
NSE,10619,1,HDFCNEXT50,HDFCNEXT50-EQ,EQ,0.01,
NSE,19543,1,HDFCMFGETF,HDFCMFGETF-EQ,EQ,0.01,
